clave,codigo,nombre,nivel,capitulo,capituloNombre,sexo,edadMin,edadMax,activo
Z502,Z50.2,REHABILITACIÓN DEL ALCOHÓLICO,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z503,Z50.3,REHABILITACIÓN DEL DROGADICTO,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z504,Z50.4,"PSICOTERAPIA, NO CLASIFICADA EN OTRA PARTE",4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z505,Z50.5,TERAPIA DEL LENGUAJE,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z506,Z50.6,ADIESTRAMIENTO ORTÓPTICO,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z507,Z50.7,"TERAPIA OCUPACIONAL Y REHABILITACIÓN VOCACIONAL, NO CLASIFICADA EN OTRA PARTE",4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z508,Z50.8,ATENCIÓN POR OTROS PROCEDIMIENTOS DE REHABILITACIÓN,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z509,Z50.9,"ATENCIÓN POR PROCEDIMIENTO DE REHABILITACIÓN, NO ESPECIFICADA",4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z51,Z51,OTRA ATENCIÓN MÉDICA,3,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,NO
Z510,Z51.0,SESIÓN DE RADIOTERAPIA,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z511,Z51.1,SESIÓN DE QUIMIOTERAPIA POR TUMOR,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z512,Z51.2,OTRA QUIMIOTERAPIA,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z513,Z51.3,TRANSFUSIÓN DE SANGRE SIN DIAGNÓSTICO INFORMADO,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z514,Z51.4,"ATENCIÓN PREPARATORIA PARA TRATAMIENTO SUBSECUENTE, NO CLASIFICADO EN OTRA PARTE",4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z515,Z51.5,ATENCIÓN PALIATIVA,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z516,Z51.6,DESENSIBILIZACIÓN A ALÉRGENOS,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z518,Z51.8,OTRAS ATENCIONES MÉDICAS ESPECIFICADAS,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z519,Z51.9,"ATENCIÓN MÉDICA, NO ESPECIFICADA",4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z52,Z52,DONANTES DE ÓRGANOS Y TEJIDOS,3,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,NO
Z520,Z52.0,DONANTE DE SANGRE,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z521,Z52.1,DONANTE DE PIEL,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z522,Z52.2,DONANTE DE HUESO,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z523,Z52.3,DONANTE DE MÉDULA ÓSEA,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z524,Z52.4,DONANTE DE RIÑÓN,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z525,Z52.5,DONANTE DE CÓRNEA,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z526,Z52.6,DONANTE DE HÍGADO,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z527,Z52.7,DONANTE DE CORAZÓN,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z528,Z52.8,DONANTE DE OTROS ÓRGANOS O TEJIDOS,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z529,Z52.9,DONANTE DE ÓRGANO O TEJIDO NO ESPECIFICADO,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z53,Z53,PERSONA EN CONTACTO CON LOS SERVICIOS DE SALUD PARA PROCEDIMIENTOS ESPECÍFICOS NO REALIZADOS,3,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,NO
Z530,Z53.0,PROCEDIMIENTO NO REALIZADO POR CONTRAINDICACIÓN,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z531,Z53.1,"PROCEDIMIENTO NO REALIZADO POR DECISIÓN DEL PACIENTE, POR RAZONES DE CREENCIA O PRESIÓN DE GRUPO",4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z532,Z53.2,"PROCEDIMIENTO NO REALIZADO POR DECISIÓN DEL PACIENTE, POR OTRAS RAZONES Y LAS NO ESPECIFICADAS",4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z538,Z53.8,PROCEDIMIENTO NO REALIZADO POR OTRAS RAZONES,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z539,Z53.9,PROCEDIMIENTO NO REALIZADO POR RAZÓN NO ESPECIFICADA,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z54,Z54,CONVALECENCIA,3,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,NO
Z540,Z54.0,CONVALECENCIA CONSECUTIVA A CIRUGÍA,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z541,Z54.1,CONVALECENCIA CONSECUTIVA A RADIOTERAPIA,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z542,Z54.2,CONVALECENCIA CONSECUTIVA A QUIMIOTERAPIA,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z543,Z54.3,CONVALECENCIA CONSECUTIVA A PSICOTERAPIA,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z544,Z54.4,CONVALECENCIA CONSECUTIVA A TRATAMIENTO DE FRACTURA,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z547,Z54.7,CONVALECENCIA CONSECUTIVA A TRATAMIENTO COMBINADO,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z548,Z54.8,CONVALECENCIA CONSECUTIVA A OTROS TRATAMIENTOS,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z549,Z54.9,CONVALECENCIA CONSECUTIVA A TRATAMIENTO NO ESPECIFICADO,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z55,Z55,PROBLEMAS RELACIONADOS CON LA EDUCACIÓN Y LA ALFABETIZACIÓN,3,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,NO
Z550,Z55.0,PROBLEMAS RELACIONADOS CON EL ANALFABETISMO O BAJO NIVEL DE INSTRUCCIÓN,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z551,Z55.1,PROBLEMAS RELACIONADOS CON LA EDUCACIÓN NO DISPONIBLE O INACCESIBLE,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z552,Z55.2,PROBLEMAS RELACIONADOS CON LA FALLA EN LOS EXÁMENES,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z553,Z55.3,PROBLEMAS RELACIONADOS CON EL BAJO RENDIMIENTO ESCOLAR,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z554,Z55.4,PROBLEMAS RELACIONADOS CON LA INADAPTACIÓN EDUCACIONAL Y DESAVENENCIAS CON MAESTROS Y COMPAÑEROS,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z558,Z55.8,OTROS PROBLEMAS RELACIONADOS CON LA EDUCACIÓN Y LA ALFABETIZACIÓN,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z559,Z55.9,PROBLEMA NO ESPECIFICADO RELACIONADO CON LA EDUCACIÓN Y LA ALFABETIZACIÓN,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z56,Z56,PROBLEMAS RELACIONADOS CON EL EMPLEO Y EL DESEMPLEO,3,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,NO
Z560,Z56.0,"PROBLEMAS RELACIONADOS CON EL DESEMPLEO, NO ESPECIFICADOS",4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z561,Z56.1,PROBLEMAS RELACIONADOS CON EL CAMBIO DE EMPLEO,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z562,Z56.2,PROBLEMAS RELACIONADOS CON AMENAZA DE PÉRDIDA DEL EMPLEO,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z563,Z56.3,PROBLEMAS RELACIONADOS CON HORARIO ESTRESANTE DE TRABAJO,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z564,Z56.4,PROBLEMAS RELACIONADOS CON DESAVENENCIAS CON EL JEFE Y LOS COMPAÑEROS DE TRABAJO,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z565,Z56.5,PROBLEMAS RELACIONADOS CON EL TRABAJO INCOMPATIBLE,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z566,Z56.6,OTROS PROBLEMAS DE TENSIÓN FÍSICA O MENTAL RELACIONADAS CON EL TRABAJO,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z567,Z56.7,OTROS PROBLEMAS Y LOS NO ESPECIFICADOS RELACIONADOS CON EL EMPLEO,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z57,Z57,EXPOSICIÓN A FACTORES DE RIESGO OCUPACIONAL,3,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,NO
Z570,Z57.0,EXPOSICIÓN OCUPACIONAL AL RUIDO,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z571,Z57.1,EXPOSICIÓN OCUPACIONAL A LA RADIACIÓN,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z572,Z57.2,EXPOSICIÓN OCUPACIONAL AL POLVO,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z573,Z57.3,EXPOSICIÓN OCUPACIONAL A OTRO CONTAMINANTE DEL AIRE,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z574,Z57.4,EXPOSICIÓN OCUPACIONAL A AGENTES TÓXICOS EN AGRICULTURA,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z575,Z57.5,EXPOSICIÓN OCUPACIONAL A AGENTES TÓXICOS EN OTRAS INDUSTRIAS,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z576,Z57.6,EXPOSICIÓN OCUPACIONAL A TEMPERATURA EXTREMA,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z577,Z57.7,EXPOSICIÓN OCUPACIONAL A LA VIBRACIÓN,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z578,Z57.8,EXPOSICIÓN OCUPACIONAL A OTROS FACTORES DE RIESGO,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z579,Z57.9,EXPOSICIÓN OCUPACIONAL A FACTOR DE RIESGO NO ESPECIFICADO,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z58,Z58,PROBLEMAS RELACIONADOS CON EL AMBIENTE FÍSICO,3,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,NO
Z580,Z58.0,EXPOSICIÓN AL RUIDO,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z581,Z58.1,EXPOSICIÓN AL AIRE CONTAMINADO,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z582,Z58.2,EXPOSICIÓN AL AGUA CONTAMINADA,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z583,Z58.3,EXPOSICIÓN AL SUELO CONTAMINADO,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z584,Z58.4,EXPOSICIÓN A LA RADIACIÓN,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z585,Z58.5,EXPOSICIÓN A OTRAS CONTAMINACIONES DEL AMBIENTE FÍSICO,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z586,Z58.6,SUMINISTRO INADECUADO DE AGUA POTABLE,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z587,Z58.7,EXPOSICIÓN AL HUMO DEL TABACO,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z588,Z58.8,OTROS PROBLEMAS RELACIONADOS CON EL AMBIENTE FÍSICO,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z589,Z58.9,PROBLEMA NO ESPECIFICADO RELACIONADO CON EL AMBIENTE FÍSICO,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z59,Z59,PROBLEMAS RELACIONADOS CON LA VIVIENDA Y LAS CIRCUNSTANCIAS ECONÓMICAS,3,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,NO
Z590,Z59.0,PROBLEMAS RELACIONADOS CON LA FALTA DE VIVIENDA,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z591,Z59.1,PROBLEMAS RELACIONADOS CON VIVIENDA INADECUADA,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z592,Z59.2,PROBLEMAS CASEROS Y CON VECINOS E INQUILINOS,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z593,Z59.3,PROBLEMAS RELACIONADOS CON PERSONA QUE RESIDE EN UNA INSTITUCIÓN,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z594,Z59.4,PROBLEMAS RELACIONADOS CON LA FALTA DE ALIMENTOS ADECUADOS,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z595,Z59.5,PROBLEMAS RELACIONADOS CON POBREZA EXTREMA,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z596,Z59.6,PROBLEMAS RELACIONADOS CON BAJOS INGRESOS,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z597,Z59.7,PROBLEMAS RELACIONADOS CON SEGURIDAD SOCIAL Y SOSTENIMIENTO INSUFICIENTES PARA EL BIENESTAR,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z598,Z59.8,OTROS PROBLEMAS RELACIONADOS CON LA VIVIENDA Y LAS CIRCUNSTANCIAS ECONÓMICAS,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z599,Z59.9,PROBLEMAS NO ESPECIFICADOS RELACIONADOS CON LA VIVIENDA Y LAS CIRCUNSTANCIAS ECONÓMICAS,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z60,Z60,PROBLEMAS RELACIONADOS CON EL AMBIENTE SOCIAL,3,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,NO
Z600,Z60.0,PROBLEMAS RELACIONADOS CON EL AJUSTE A LAS TRANSICIONES DEL CICLO VITAL,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z601,Z60.1,PROBLEMAS RELACIONADOS CON SITUACIÓN FAMILIAR ATÍPICA,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z602,Z60.2,PROBLEMAS RELACIONADOS CON PERSONA QUE VIVE SOLA,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z603,Z60.3,PROBLEMAS RELACIONADOS CON LA ADAPTACIÓN CULTURAL,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z604,Z60.4,PROBLEMAS RELACIONADOS CON EXCLUSIÓN Y RECHAZO SOCIAL,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z605,Z60.5,PROBLEMAS RELACIONADOS CON LA DISCRIMINACIÓN Y PERSECUCIÓN PERCIBIDAS,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z608,Z60.8,OTROS PROBLEMAS RELACIONADOS CON EL AMBIENTE SOCIAL,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z609,Z60.9,PROBLEMA NO ESPECIFICADO RELACIONADO CON EL AMBIENTE SOCIAL,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z61,Z61,PROBLEMAS RELACIONADOS CON HECHOS NEGATIVOS EN LA NIÑEZ,3,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,NO
Z610,Z61.0,PROBLEMAS RELACIONADOS CON LA PÉRDIDA DE RELACIÓN AFECTIVA EN LA INFANCIA,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,0,3285,SI
Z611,Z61.1,PROBLEMAS RELACIONADOS CON EL ALEJAMIENTO DEL HOGAR EN LA INFANCIA,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,0,3285,SI
Z612,Z61.2,PROBLEMAS RELACIONADOS CON ALTERACIÓN EN EL PATRÓN DE LA RELACIÓN FAMILIAR EN LA INFANCIA,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,0,3285,SI
Z613,Z61.3,PROBLEMAS RELACIONADOS CON EVENTOS QUE LLEVARON A LA PÉRDIDA DE LA AUTOESTIMA EN LA INFANCIA,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,0,3285,SI
Z614,Z61.4,PROBLEMAS RELACIONADOS CON EL ABUSO SEXUAL DEL NIÑO POR PERSONA DENTRO DEL GRUPO DE APOYO PRIMARIO,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,0,3285,SI
Z615,Z61.5,PROBLEMAS RELACIONADOS CON EL ABUSO SEXUAL DEL NIÑO POR PERSONA AJENA AL GRUPO DE APOYO PRIMARIO,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,0,3285,SI
Z616,Z61.6,PROBLEMAS RELACIONADOS CON ABUSO FÍSICO DEL NIÑO,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,0,3285,SI
Z617,Z61.7,PROBLEMAS RELACIONADOS CON EXPERIENCIAS PERSONALES ATEMORIZANTES EN LA INFANCIA,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z618,Z61.8,PROBLEMAS RELACIONADOS CON OTRAS EXPERIENCIAS NEGATIVAS EN LA INFANCIA,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z619,Z61.9,PROBLEMAS RELACIONADOS CON EXPERIENCIA NEGATIVA NO ESPECIFICADA EN LA INFANCIA,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,,,SI
Z62,Z62,OTROS PROBLEMAS RELACIONADOS CON LA CRIANZA DEL NIÑO,3,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,0,3285,NO
Z620,Z62.0,PROBLEMAS RELACIONADOS CON LA SUPERVISIÓN O EL CONTROL INADECUADOS DE LOS PADRES,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,0,3285,SI
Z621,Z62.1,PROBLEMAS RELACIONADOS CON LA SOBREPROTECCIÓN DE LOS PADRES,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,0,3285,SI
Z622,Z62.2,PROBLEMAS RELACIONADOS CON LA CRIANZA EN INSTITUCIÓN,4,XXI,FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD,,0,3285,SI
